author,text,date,likes,video_title
@rbsmoky90,"Bang, mungkin td di ip17 perlu ditambahin udah ada AOD nya, beneran pengen lihat versi basic ini ada aod nya, tqqqq",2025-10-02T04:35:22Z,1,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@zendawn3256,"pas iphone 17 pro make case, keinget poco x3 pro wkwkwkwkw",2025-10-02T04:03:42Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@alsava_azkia,Nunggu xiaomi 15T,2025-10-02T04:02:40Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@dedenazaard3375,hahaha,2025-10-02T01:12:03Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@WhatIf-9092,"kalo steve jobs liat iphone sekarang, udah dipecat tuh tim cook
apaan, tiap tahun cuman upgrade kamera, baterai, chip, ram, core gpu, core cpu, ukuran chip, screen. gitu2 aja

dulu tiap tahun, apple pasti ada inovasi baru nya
itu yang bikin orang pada nunggu
itu yang bikin apple itu apple

sayang banget
johny ive juga udah keluar dari apple lagi

no hope kalo nunggu inovasi dari apple
malah xiaomi 17, bangke bagus banget cok
ada screen di belakang nya

keliatan nya sih, ini semacam uji coba
untuk membuat smartphone dengan layar penuh depan dan belakang",2025-10-01T21:05:30Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@Spotifymusik_2,Coba riview Xiaomi 17 pro bang,2025-10-01T19:46:10Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@PunyaSendiri-p7g,Gaass auto beli jual sawah warisan emak 😂,2025-10-01T19:03:29Z,1,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@ajgaming9524,Xiaomi bang 17 atau nggak 15 t pro juga,2025-10-01T18:12:30Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@oibng,Bang bahas xiomi 17 pro bang,2025-10-01T12:17:56Z,1,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@haikalalvinazman,😊😊😊😊,2025-10-01T12:13:50Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@Bangkae761,Rekomendasi dong mending beli iPhone 14 promax atau 15 pro ???,2025-10-01T12:09:48Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@muhammadafdalriskiramadan916,di tunggu Xiaomi 17 pro max mas😁,2025-10-01T11:36:20Z,2,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@r.laksamanasuhdanasaid5296,bang coba buat vs sama xiaomi 17 pro max bang. pengen tau penjelasan menurut yang lebih paham soal hp unggul mana. gue cuma tau model doang ga sampe spek haha,2025-10-01T10:39:09Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@yomamen581,Mana ni Review Xiaomi 17 pro max,2025-10-01T10:33:05Z,1,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@Feivelist,iphone ❎ iphoco✅,2025-10-01T10:08:03Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@ferbyardiansyah8080,review Xiaomi 17pro bang😭,2025-10-01T08:55:28Z,1,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@mhdsyahreza-x3u,alamak😢 david pasti kecawa sih desain ip17pro nya😅,2025-10-01T07:45:36Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@mhdsyahreza-x3u,alamak😢 david pasti kecawa sih desain ip17pro nya😅,2025-10-01T07:45:36Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@lutfanramadhan5639,"ip 17 sage cakepp banget dahh, semoga bisa kebeli akhir tahun",2025-10-01T06:56:42Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@ArfinProduction,"Kamera 17 promah, sama 16 promah ko lebih bagus 16 ya, menurut kalian gimana gaes?",2025-10-01T06:42:04Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@alfianmn7160,"15:00 Salah satu alasan ketika ambil iPhone dibawah series 17 mesti harus yg seri pro keatas.. udah kebiasaan android yg 120hz broo🤣🤣
Omong kosong klo 60hz ny iphone setara2 android 120hz, berasa motion lagnya cuyy 🫠",2025-10-01T06:06:27Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@riskawulandari8179,Bang review xiaomi 17 pro dan pro max gak ya ?,2025-10-01T03:27:31Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@arispranatasitorus4144,"Bang david, tolong buatin iphone 17 pro sama Xiomi 17 pro, lgi seru² nya...",2025-10-01T03:17:42Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@RikiRachmawan,biasanya xiaomi atau poco dibilang niru iphone.. skrg david ngakak karena iphone keliatan kayak poco 😂😂😂😂 26:14,2025-10-01T02:24:56Z,3,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@SixtyNine-pk9ye,bang bahas xiaomi 17 pro dong bandingin sama iphone17 pro ini,2025-10-01T02:13:00Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@rahmawatirsns7414,boro² kebeli ip 17 ngumpulin duit aja kepake mulu 😭😭😭,2025-10-01T01:22:35Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@NasZverse,"PAJAK 2 HP 8 JUTA BAYANGIN JIKA ADA RIBUAN YANG BELI DAN BAYAR PAJAK, TP NEGARA KITA MSH RUSAK",2025-09-30T23:05:21Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@kakaaraish389,Bulan depan beli Bissmillah,2025-09-30T22:46:39Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@mank_arya7714,Ditunggu review Xiaomi 17 pro max nya bang🙌🙌🙌,2025-09-30T21:45:22Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@latifafebriani8839,lebih worth it mana 16 pro atau 17 basic bang?,2025-09-30T19:30:09Z,2,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@latifafebriani8839,"bang coba tolong bandingin iphone 16 pro dengan 17 basic, bingung masih dilema bget wkwk",2025-09-30T19:28:16Z,1,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@Sizone23-pm2sg,Xiomi 17 pro max ...ditunggu slanjutnya,2025-09-30T17:00:08Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@muhamadroup18,pajak nya aja segituu,2025-09-30T16:30:49Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@qotrunnadachanel130,Setelah nontoin review kang David & Baca komen neti disini jadi makin manteb dr 15promx upgrade ke 16 pm aja😅😅😅,2025-09-30T15:46:09Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@amedioputra4341,Terima kasih om jd nota hehehe infonya sangat bermanfaat untuk membantusaya kbtulsn ada hp yg sm lupa sandi langsung ikuti langsung jd nota,2025-09-30T14:39:22Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@onsirtuschannel6906,Review Xiaomi 17 Pro Max bang david,2025-09-30T13:38:41Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@ridhohus,Review Xiaomi 17 Pro Max Bang Davia,2025-09-30T12:41:37Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@queeniebee786,Warna green nya bagus spt matcha 💚,2025-09-30T12:11:08Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@dimasguntursaputra3095,Ngelihat 17 pro jdi keinget velg cncnya VND yg warna orange 😅,2025-09-30T10:49:00Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@nazarcallya2087,xiaomii 17 bang,2025-09-30T10:32:23Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@vixikristianti2284,ditunggu yg xiaomi 17 pro 😅,2025-09-30T10:28:24Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@untungteguh2361,Nonton pake redmi 13 siapa tau besok bisa kebeli iphone 17 pro tukar tambah😂😂😂😂,2025-09-30T10:22:44Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@RafaGaming-kopibalap,Xiaomi 17 pro max dong bang,2025-09-30T07:10:53Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@sulhan.saharo678,gua nungguin review xiaomi 17 Pro,2025-09-30T05:52:35Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@iqmalbagusrizaki66,Mau tanya bang iPhone 11 buat jangka panjang 3-4 tahun nan masih wort it atau enggak soal nya mau beli🥰,2025-09-30T05:36:26Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@fikawijaya8209,Pengen nyoba iphone....mke s20 ultra aj g rusak2😂,2025-09-30T04:17:25Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@Ayucitra1310,Xr orange terlupakan 😂,2025-09-30T03:03:58Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@Shuvi123,Haha lumayan design iphone 17 pro ini bikin hp poco x6 pro gw awet muda (malah jumlah bobanya lbh banyak 🤣),2025-09-30T02:30:50Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@ellfreefire3815,"Assalamualaikum, bang pngn atuh bang hp 1 bebas hp apa aja yang bekas bang, buat usaha",2025-09-30T00:42:21Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@iqmalbagusrizaki66,"Kalau ip17 masuk IP 11,12,13 apakah harga nya turun ya?",2025-09-30T00:40:17Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@RasyaBathara,Xiaomi 15T bang,2025-09-30T00:34:30Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@Jnf_al,Coba riview hp xiomi 17 biasa/pro bang,2025-09-29T23:20:42Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@RyanMotovlog789,"gw pake IP 17 Pro Max (Dark Blue), sengaja ga mau pilih Cosmic Orange, warnanya agak aneh buat gw pribadi 😅 n masih lebih bagus Silver nya, overall hp ini cakep dr specs n fitur2 barunya.. semoga yg mau punya hp ini pada kesampean yaaa …",2025-09-29T21:38:08Z,23,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@abangezza4818,"I-Phone ko gtu"" Aja gk ada yg beda soal desain",2025-09-29T19:54:48Z,0,Unboxing + tes fitur baru iPhone 17 &amp; iPhone 17 Pro!
@UchihaItachi-c8o,"ga worth it !!
799 usd ko jadi 17/ 18 jutaaa 
rupiah nya blm nya nyampe 17k, untung reseller nya kegedean",2025-11-30T02:38:53Z,0,Review iPhone 17: Si Paling Worth It!
@Cx1cox,Kamera nya niru POCO X7 PRO 5G 😅,2025-11-29T09:21:57Z,0,Review iPhone 17: Si Paling Worth It!
@leon-lx7qt,k,2025-11-28T15:59:55Z,0,Review iPhone 17: Si Paling Worth It!
@Anggitpradana.,Bang tolong jwb KLO 16 promax di edit pke capcut 1080p hasilnya apakah sama ya ???,2025-11-28T15:55:42Z,0,Review iPhone 17: Si Paling Worth It!
@nickosaputra2344,"Ip 17 memang ip seri reguler yang worth it dari segala peningkatan yang diberikan. Ko brian request video review produk apple lainnya seperti apple watch seri terbaru rilis misalnya, apple watch se 3.",2025-11-28T07:21:23Z,0,Review iPhone 17: Si Paling Worth It!
@peachy_4j,iphone 17 cepet panas gk untuk penggunaan sehari2? soalnya aku rela jual 16pro krn cepet panas.. sekarang bimbang mau ambil apple atau samsung flagship,2025-11-28T05:01:49Z,0,Review iPhone 17: Si Paling Worth It!
@axe.y.g5042,gara2 120hz gw langsung ganti dari iph 14 ke 17😭,2025-11-27T17:39:24Z,0,Review iPhone 17: Si Paling Worth It!
@malisaesramutiara5073,camera depannya oksidasi ga si ka?,2025-11-27T05:05:46Z,0,Review iPhone 17: Si Paling Worth It!
@andercoding,ada hak apa kamu bilang worth it? barang nya saja pinjaman 😂😂😂😂 worth it itu seimbang fitur yg dikasi dan duit yang dikeluarkan.. emang kamu ada keluar duit?,2025-11-25T23:09:45Z,0,Review iPhone 17: Si Paling Worth It!
@hendrysetiawan4690,Bagaimana dgn ketahanan body material nya?.. dnger2 aluminium gk sekuat titanium?,2025-11-25T17:40:50Z,0,Review iPhone 17: Si Paling Worth It!
@alziimza6388,kerennn,2025-11-25T16:36:15Z,1,Review iPhone 17: Si Paling Worth It!
@HerlanToretto,mah beliin mah 😂,2025-11-25T15:47:35Z,0,Review iPhone 17: Si Paling Worth It!
@arufikun8601,tahun depan semoga turun harga,2025-11-25T13:17:04Z,0,Review iPhone 17: Si Paling Worth It!
@slametfaatnurrohim5622,"bang bandingin ip 17 basic sama 15 pro dong, lagi bimbang mau ambil yang mana wkwk",2025-11-25T12:54:26Z,1,Review iPhone 17: Si Paling Worth It!
@atthariqibrah3334,120hz ny dealbreaker si. Tapi up dri 14pm masih blum worth it,2025-11-25T12:01:34Z,0,Review iPhone 17: Si Paling Worth It!
@adityawahyupurnama8216,"baru dapet yg white, upgrade dr xr setelah pemakaian 5 tahun",2025-11-25T11:11:57Z,0,Review iPhone 17: Si Paling Worth It!
@dyspoGG,Setuju cakep yg base model sejak 16😂,2025-11-25T03:41:38Z,0,Review iPhone 17: Si Paling Worth It!
@Satrianggasanii,Bang. Iphone 17 yg cocok pake charger apa? Selain charger dari produk iphone langsung,2025-11-24T11:31:19Z,0,Review iPhone 17: Si Paling Worth It!
@ditawira129,"Bang, tolong review ear pods type c dong, sekarang di luar indo pada banyak kembali pake headset berkabel 😊",2025-11-24T06:05:31Z,0,Review iPhone 17: Si Paling Worth It!
@blakutak13,Sengaja ip 17 base model di simpen di gudang biar bisa goreng harga iphone sampah (13 base model). Kalo sampe di keluarin mereka ga bisa goreng iphone 128 gb yang jelek itu,2025-11-23T23:02:59Z,0,Review iPhone 17: Si Paling Worth It!
@DennyAriyanto93,Semoga bisa kebeli iPhone 17 di tahun depan. Amin ❤,2025-11-23T17:14:26Z,9,Review iPhone 17: Si Paling Worth It!
@AbdulAzis-vg9nq,Ga ada apa2nya dibanding Vivo x300 pro harganya cuma beda 1 juta,2025-11-23T15:44:56Z,0,Review iPhone 17: Si Paling Worth It!
@lilianitrianita3686,kak tolong compare ip 16pro vs ip 17 base model,2025-11-23T10:05:31Z,2,Review iPhone 17: Si Paling Worth It!
@sandysurjadi,"Memang upgrade paling worth it iphone 17 ini..tdnya mau beli iphone 16, tp dipending dulu deh setelah lihat upgrade iphone 17 ini byk banget..nunggu duitnya kekumpul dulu, moga2 tahun dpn hrgnya udah ga di goreng lg juga",2025-11-23T09:46:32Z,0,Review iPhone 17: Si Paling Worth It!
@PututSupriono,Masih bertahan di xr 😊,2025-11-23T09:31:27Z,0,Review iPhone 17: Si Paling Worth It!
@daniyalhasan2129,Kenapa baterai handphone iPhone rata rata masih 3rban MAH ya kenapa gk ngikutin hp Android yang udah 5rb bahkan ada juga yang 7rb MAH pula,2025-11-23T08:30:02Z,0,Review iPhone 17: Si Paling Worth It!
@ahdisuhadi9359,Bang kalo fr segi kamera n batterai bagusan s25 or iphone 17?,2025-11-23T08:05:00Z,0,Review iPhone 17: Si Paling Worth It!
@yayasanmaknabaktichannel,mana ni yang debat update series ganjl sama genap? menurut kalian bagusan ganjil atau genap?,2025-11-23T05:00:10Z,1,Review iPhone 17: Si Paling Worth It!
@nurgivo.alfajri,"Aku bela2in ganti dari iPhone 15 Pro ke iPhone 17 basic ini. Terasa banget bedanya apalagi di kamera, emang worth it banget sih…",2025-11-23T02:53:55Z,3,Review iPhone 17: Si Paling Worth It!
@ariesdwitama2536,Batreinya gokil gokil 🔥,2025-11-23T02:44:23Z,1,Review iPhone 17: Si Paling Worth It!
@andrian6291,"Nonton vid ini di Ipon 17 nya lgsg Alhamdulillah hehe. 😊
Emg se Mantappp itu, gw dri Ip15 up ke 17, bener2 ga nyesel. 🤩
Minus harganya doang, ampunnn 😅",2025-11-23T02:27:09Z,1,Review iPhone 17: Si Paling Worth It!
@imadeekosatriawiguna6252,Agak kaget liat klaimnya yang lewatin 16 plus. Pas aku cek battery test channel lain ternyata ngga juga.,2025-11-23T01:27:50Z,1,Review iPhone 17: Si Paling Worth It!
@MoslemAfrizal-f1l,"Berharap ada 17 Plus, malah ga ada.
Butuh size besar, tapi 17 pro max kemahalan :(",2025-11-23T01:20:20Z,5,Review iPhone 17: Si Paling Worth It!
@Kookie-zf5vc,bang riview vivo x300 pro,2025-11-23T01:02:47Z,1,Review iPhone 17: Si Paling Worth It!
@Mmo2718success,"Penasaran air versi ntar2 dibikin sebening kaca tembus pandang terus hologram nah itu baru terobosan, semoga kejadian. Terus bisa jadi health body scanner gantiin MRI, wah mungkin iphone 67 😂😂😂",2025-11-22T23:57:39Z,0,Review iPhone 17: Si Paling Worth It!
@GSHXGSF,"masi di fase pertimbangan dari ip 7+ mau minggat ke 16 pm atau 17, 17 pro!! butuh saran teman sepuh!!?",2025-11-22T15:35:56Z,1,Review iPhone 17: Si Paling Worth It!
@KalunaAnaya,Disini apa masih ada yang pakai ip11 beli dari baru seperti saya? 😂,2025-11-22T13:22:57Z,1,Review iPhone 17: Si Paling Worth It!
@nikodemusb,bener banget😂 nonton pake iPhone 17 Mist Blue,2025-11-22T12:55:01Z,4,Review iPhone 17: Si Paling Worth It!
@rivannurf,"Kalo buat ku Personal Inilah saat nya Upgrade ke Iphone 15, Secara ya udh Type C, Dynamic Island, minus nya ya cuma 60hz, soo itu gamasalah buat ku karena ga main game di Hp juga, Plus harga nya tahun 2026 pasti menarik banget, Kalo bat Iphone 17 ya bisa buat inceran Upgrade lagi kalo harga udh nyentuk 10 jutaan kecil",2025-11-22T11:58:30Z,1,Review iPhone 17: Si Paling Worth It!
@bilibili888,a,2025-11-22T11:57:53Z,1,Review iPhone 17: Si Paling Worth It!
@veroesports9728,"Bang gw suka konten lu, cuman terlalu cepet ngomongnya bang. Sukses selalu ✌🏻",2025-11-22T11:48:44Z,2,Review iPhone 17: Si Paling Worth It!
@thefool876,Menurut tmn gw mending xr kuning 😂,2025-11-22T10:06:52Z,1,Review iPhone 17: Si Paling Worth It!
@iqbal7527,"ni hp skrg udh goib, dimana mana kosonggg",2025-11-22T06:38:44Z,2,Review iPhone 17: Si Paling Worth It!
@alfarizy3102,aku udah keliling kmna2 seluruh mall wkwk gaada eh tau2nya dapat di digimap warna mist blue😂,2025-11-22T05:13:42Z,6,Review iPhone 17: Si Paling Worth It!
@kevinsantoso6494,akhirnya ambil 16 pro drpd 17 basic. barangnya ghoib + aura  boba 3 tetep lebih mewah dari boba 2,2025-11-22T04:57:41Z,1,Review iPhone 17: Si Paling Worth It!
@chiwachiwa3505,"bagi saya, selama bentukan iphone terbaru masi sama persis dengan series sebelumnya, maka iphone tsb belum worth it dimiliki, soalnya gak ada pembedanya tampak dari luar

jadi yg worth itu cuma iphone 17 pro dan 17 pro max
karena TAMPILAN LUAR ITU PENTING sebagai identitas, hahaha",2025-11-22T03:57:15Z,5,Review iPhone 17: Si Paling Worth It!
@bungkahe25,"Worth it sih ini untuk daily... penjualan terbanyak nampaknya di  iphone 17 basic sih... untung kemarin tidak ambil 16 pro klau tidak gigit jari SQUARE camera,dual camera yang nggak mungkin di kasih di ip seri 16 pro",2025-11-22T03:42:25Z,1,Review iPhone 17: Si Paling Worth It!
@zaenalboudoin6848,Fans I-Phone bilang ram 3 gb setara android ram 12..kenapa I-Phone sekarang pakai ram 8-12,2025-11-22T03:36:14Z,1,Review iPhone 17: Si Paling Worth It!
@SBAnugerah,boros ini HP,2025-11-22T03:34:12Z,1,Review iPhone 17: Si Paling Worth It!
@juanda.maulana,"Alhmdllh , stlah 7 tahun .. akhrnya 120 Hz jg ...

Wlpun jenuh sih apple gt gt aja ...
Apa lg AI nya msh ah sudahlah ..

Tp yg aneh nie youtuber 
Diksh 120 Hz , mnding dksh 90 Hz biar bedain dr seri pro 😅
Dksh 256 gb , mnding 128 gb krn msh ckup ..

Rrrrrrrrrrrh",2025-11-22T03:23:01Z,1,Review iPhone 17: Si Paling Worth It!
@and-and777,"Ane dpt di hrga 17.5
Warna hijau😂",2025-11-22T01:04:00Z,1,Review iPhone 17: Si Paling Worth It!
@ibnunr6664,sempet kepikiran ganti dari 15 pro ke 17,2025-11-22T00:38:30Z,2,Review iPhone 17: Si Paling Worth It!
@rgmstreaming,Seri Ganjil memang selalu bagus upgrade2nya 😍,2025-11-22T00:16:57Z,29,Review iPhone 17: Si Paling Worth It!
@pashadim9643,Klw ada fitur log divideonya mungkin akan beli IP 17nbasic..tpi karena ga ada jdi ya ga jdi deh,2025-11-22T00:12:04Z,1,Review iPhone 17: Si Paling Worth It!
@Zaunix95,Pengalaman pakai lebih enakan seri pro 😁,2025-11-21T23:59:29Z,3,Review iPhone 17: Si Paling Worth It!
@ibalofficial2093,"Alhamdulillah udh kebeli ip 17 base model mist blue, worth it kaliii",2025-11-21T23:48:20Z,13,Review iPhone 17: Si Paling Worth It!
@zazaare-v4m,"Dilema iphone 17 sama iPhone 16 plus soalnya sama sama ada plus minusnya,ada saran ga?rekomendasiin dong yg kameranya cakep",2025-11-21T18:36:51Z,1,Review iPhone 17: Si Paling Worth It!
@edrosipratama,kalo dibanding dengan iphone 16 pro lebih worth it mana?,2025-11-21T18:00:47Z,1,Review iPhone 17: Si Paling Worth It!
@TomiDolapaet,"Kayaknya kenapa apel gak limit layar ke 90Hz Langsung ke 120Hz.
Menurut teori ku ya mereka males aja ngasi limit lagi langsung plek ketiplek aja layar seri pro pindahin ke base model😂",2025-11-21T17:08:04Z,10,Review iPhone 17: Si Paling Worth It!
@harindarmawan,Aku liat user iphone 16 biasa sedih liat iphone 17 karena di kasih promotion 120hz hahaha,2025-11-21T16:14:18Z,3,Review iPhone 17: Si Paling Worth It!
@rio7644,Semoga bisa bikin iphone 15 turun harga dulu buat upgrade,2025-11-21T16:02:44Z,1,Review iPhone 17: Si Paling Worth It!
@erikfaizal1824,"Bang plis jawab, apa ukuran buletan kamera base model 17 sama pro model gedean base model ya lingkarannya? Apa perasaanku aja kok kyk yg pro buletannya malah kyk kecil2 lensanya plis jawab aku blm pernah pegang atau lihat kedua device berdekatan secara langsung",2025-11-21T15:32:09Z,1,Review iPhone 17: Si Paling Worth It!
@evantius8525,bagi link wallpaper gan,2025-11-21T15:05:16Z,1,Review iPhone 17: Si Paling Worth It!
@dikyfebriansyah9076,emang ada ip 16 plus ya? gw taunha 16e,2025-11-21T13:30:09Z,1,Review iPhone 17: Si Paling Worth It!
@rydwan_kaoruko,Literally iPhone seri Pro tanpa kamera Telephoto + Speed type c yang disunat. Overall pakai puas buat kebutuhan jadi hape utama dan kerjaan bikin aplikasi. kemarin beli di Digiplus GI dapet warna hitam (tadinya mau beli putih biar match sama MacBook Pro tapi stock langka sekali) di harga 17.250.000 dapet diskon voucher buat nebus case Zagg dari 500 jadi 200 ribu. Best base model iPhone,2025-11-21T13:12:44Z,3,Review iPhone 17: Si Paling Worth It!
@andyprojectaddict8665,alhamdulilah baru kemarin beli di ibox dri pertama pegang xr pindah ke 17 gokill langsung kerasa bgt bedanya,2025-11-21T12:58:38Z,4,Review iPhone 17: Si Paling Worth It!
@yasserabdullah2748,"Tapi untuk orang yang pakai iPhone cuma buat komunikasi aja dan main sosial media lebih tepat ambil iphone 16 sih karna harga baru dan second nya udah terjangkau dan body tampilan iphone 16 dan 17 itu sama bgt , beda lagi kalau orang yang mementingkan spek karna ip 17 udah setara sama pro model nya",2025-11-21T12:27:08Z,1,Review iPhone 17: Si Paling Worth It!
@aryasusastra9824,"Dpt hrga 16,3 di 11.11 kemaren, overall puas sh untuk pengguna iphone pertama, awalnya ragu dengan 16 pro, cm lebih mentingin memori internal, krna bukan pengguna profesional jd fitur2 pro gk kpake sm gk terlalu mentingin boba, yg penting lebih ringan lebih adem memori besar",2025-11-21T12:17:55Z,5,Review iPhone 17: Si Paling Worth It!
